portfolio_id,desk_id,office_id,pf_category,start_date,sold,country_code,euribor_rate,currency,libor_rate,bought,creation_date,indicator_code,sell_date,type,hedge_value,status,consumetime,createtime,soldtime
PF00014393,,1,1,20160914,0.00951416666667,1,-0.00372,2,0.746160454545,0.00951361983628,20160912,True,20160921,2,False,True,0.000716112999481,-0.00103236939195,0.000556976777374
PF00014420,,1,1,20160921,0.00950916666667,1,-0.00372,2,0.746160454545,0.00950862012366,20160919,True,20160928,2,False,True,0.000715736659092,-0.00103182684866,0.000556684068182
PF00014992,,0,0,20170221,0.00470083333333,2,-0.00172,4,1.723958,0.00470330021416,20170221,True,20170421,0,False,True,-0.000383286141695,-0.00931452358516,-0.000383286141695
PF00014997,,1,2,20170221,0.00217583333333,0,-0.00172,0,-0.51169,0.00217550345281,20170221,True,20170228,4,False,True,0.000432001843177,0.00124557292071,0.000432001843177
PF00015370,,0,0,20170606,0.0133333333333,2,-0.00131,4,1.73225772727,0.0133374464534,20170606,True,20170706,0,False,True,-0.00125683160025,-0.0155304437293,-0.00125683160025
PF00015396,,1,1,20170615,0.0025,2,-0.00131,4,1.73225772727,0.00250066698342,20170614,True,20170717,1,False,True,-0.000191069786282,0.00251841625763,-0.000185279792759
PF00015397,,0,0,20170615,0.003125,2,-0.00131,4,1.73225772727,0.0031264001061,20170614,True,20170816,0,False,True,-0.000207012332373,0.00528656317125,-0.000203726422336
PF00015400,,1,2,20170614,0.00230666666667,0,-0.00131,0,-0.493136363636,0.00230438127247,20170614,True,20170713,4,False,True,0.000722420535098,0.00862926087428,0.000722420535098
PF00013878,,0,0,20160418,0.00166666666667,2,-0.00335,4,1.22222142857,0.0016670881621,20160414,True,20160718,0,False,True,-4.24598485632e-05,0.000397873816686,-4.06720654658e-05
PF00013880,,1,2,20160414,0.0149016666667,0,-0.00335,0,-0.532171428571,0.0149003635986,20160414,True,20160421,4,False,True,0.00170645959971,0.00492016388647,0.00170645959971
PF00014625,,1,2,20161219,0.000815833333333,0,-0.00374,0,-0.494990909091,0.000815754061523,20161114,True,20161121,4,False,True,-2.5953008097e-05,-8.55191168599e-06,0.000103812032388
PF00014630,,1,1,20161117,0.00333333333333,2,-0.00374,4,1.602965,0.00333401513939,20161115,True,20161219,1,False,True,-0.000195316006869,0.00128719201671,-0.000183826829995
PF00015502,,1,2,20170712,0.000705833333333,0,-0.00121,0,-0.494028571429,0.000704985784305,20170712,True,20170814,4,False,True,0.000235438699336,0.00320020137791,0.000235438699336
PF00014978,,1,2,20170215,0.00657583333333,0,-0.00172,0,-0.51169,0.00657483636388,20170215,True,20170222,4,False,True,0.00130560189371,0.00376438755926,0.00130560189371
PF00014990,,1,2,20170217,6.66666666667e-06,0,-0.00172,0,-0.51169,6.66565592587e-06,20170217,True,20170224,4,False,True,1.32363644019e-06,3.81638581596e-06,1.32363644019e-06
PF00015424,,0,0,20170623,0.006375,2,-0.00131,4,1.73225772727,0.00637916453101,20170621,True,20170925,0,False,True,-0.000406130126441,0.00786228137718,-0.00039766908214
PF00015425,,0,0,20170621,0.0120891666667,2,-0.00131,4,1.73225772727,0.0120987522387,20170621,True,20170921,0,False,True,-0.00095511829922,-0.0361934940689,-0.00095511829922
PF00015426,,0,0,20170621,5.83333333333e-06,2,-0.00131,4,1.73225772727,5.83795861796e-06,20170621,True,20170921,0,False,True,-4.60869104191e-07,-1.74642902379e-05,-4.60869104191e-07
PF00015427,,0,0,20170621,0.005,2,-0.00131,4,1.73225772727,0.00500279767548,20170621,True,20170821,0,False,True,-0.000420430738392,-0.0105635480873,-0.000420430738392
PF00015432,,1,1,20170626,0.00333333333333,2,-0.00131,4,1.73225772727,0.00333416706028,20170622,True,20170726,1,False,True,-0.00025475900552,0.000787002888649,-0.000224787357812
PF00015433,,1,1,20170626,0.0116666666667,1,-0.00131,2,0.635355909091,0.0116659961205,20170622,True,20170703,2,False,True,0.000878127528486,-0.000632967131789,0.000558808427218
PF00015434,,1,1,20170626,0.00416666666667,2,-0.00131,4,1.73225772727,0.00416856359458,20170622,True,20170828,1,False,True,-0.000276017894013,0.00179061951852,-0.000259539213773
PF00015435,,1,2,20170623,0.0383333333333,0,-0.00131,0,-0.493136363636,0.0383240183328,20170623,True,20170630,4,False,True,0.0121986508938,0.0351718620245,0.0121986508938
PF00015474,,1,2,20170703,0.00460916666667,0,-0.00121,0,-0.494028571429,0.00459267634774,20170703,True,20171003,4,False,True,0.00164311585759,0.0622646473164,0.00164311585759
PF00015429,,0,0,20170622,7.33333333333e-05,2,-0.00131,4,1.73225772727,7.33574638622e-05,20170622,True,20170724,0,False,True,-6.91263810799e-06,-9.11127841457e-05,-6.91263810799e-06
PF00012845,,1,2,20150602,0.00248833333333,0,-0.00057,0,-0.607781818182,0.00248826089518,20150602,True,20150609,4,False,True,9.48628750162e-05,0.00027351417631,9.48628750162e-05
PF00012883,,1,2,20150609,0.00291666666667,0,-0.00057,0,-0.607781818182,0.00291643268517,20150609,True,20150626,4,False,True,0.000126171000963,0.000883474437246,0.000126171000963
PF00012886,,1,2,20150609,0.00375,0,-0.00057,0,-0.607781818182,0.00374968354165,20150609,True,20150625,4,False,True,0.000181310742859,0.00119489305815,0.000181310742859
PF00013564,,0,0,20151221,0.00283333333333,2,-0.00161,4,0.989865217391,0.00283327249668,20151217,True,20160121,0,False,True,1.79899758485e-05,-5.74272210512e-05,1.59339786087e-05
PF00014802,,1,1,20161228,0.00166666666667,2,-0.00372,4,1.51747590909,0.00166701822227,20161222,True,20170130,1,False,True,-9.7657823538e-05,0.000221235720332,-8.26335429937e-05
PF00014803,,1,1,20161228,0.00104166666667,2,-0.00372,4,1.51747590909,0.00104188638892,20161222,True,20170130,1,False,True,-6.10361397124e-05,0.00013827232521,-5.16459643721e-05
PF00014804,,1,1,20161228,0.00833333333333,1,-0.00372,2,0.719565454545,0.00833278588709,20161222,True,20170105,2,False,True,0.00062730457423,-0.000344510695317,0.000358459756703
PF00015519,,1,2,20170720,0.00594583333333,0,-0.00121,0,-0.494028571429,0.00594438849575,20170720,True,20170727,4,False,True,0.00189211682885,0.00545546164225,0.00189211682885
PF00015520,,1,2,20170720,0.00483166666667,0,-0.00121,0,-0.494028571429,0.0048304925716,20170720,True,20170727,4,False,True,0.00153756038874,0.00443318382644,0.00153756038874
PF00015521,,1,2,20170720,0.0283333333333,0,-0.00121,0,-0.494028571429,0.028326448333,20170720,True,20170727,4,False,True,0.00901639413887,0.0259965936702,0.00901639413887
PF00015525,,0,0,20170724,0.000833333333333,2,-0.00121,4,1.74108857143,0.000833887451514,20170720,True,20171024,0,False,True,-5.52130237069e-05,0.000523064066435,-5.29124810524e-05
PF00015575,,1,2,20170802,0.00221333333333,0,-0.00111,0,-0.481269565217,0.0022106756117,20170802,True,20170905,4,False,True,0.000716568203326,0.0100351060917,0.000716568203326
PF00015583,,1,2,20170804,0.000175,0,-0.00111,0,-0.481269565217,0.000174957474998,20170804,True,20170811,4,False,True,5.56894932113e-05,0.0001605671962,5.56894932113e-05
PF00015362,,1,2,20170531,0.00166583333333,0,-0.00157,0,-0.445556521739,0.00166531933118,20170531,True,20170612,4,False,True,0.000392654569384,0.0019407849687,0.000392654569384
PF00015366,,1,2,20170602,0.0322966666667,0,-0.00131,0,-0.493136363636,0.0322904513522,20170602,True,20170609,4,False,True,0.00813939308479,0.0234679730597,0.00813939308479
PF00015367,,1,2,20170602,0.0020525,0,-0.00131,0,-0.493136363636,0.00205059870073,20170602,True,20170705,4,False,True,0.000528157560954,0.00717898357017,0.000528157560954
PF00014228,,1,1,20160727,0.00998583333333,1,-0.00363,2,0.827867619048,0.00998489558148,20160726,True,20160803,2,False,True,0.00122805227018,-0.00354079195983,0.00107454573641
PF00014229,,1,1,20160726,0.00166666666667,2,-0.00363,4,1.31707619048,0.00166691679678,20160726,True,20160826,1,False,True,-7.39658484338e-05,-0.000944448878424,-7.39658484338e-05
PF00014261,,1,1,20160803,0.00168,1,-0.00371,2,0.71022826087,0.00167984223419,20160803,True,20160810,2,False,True,0.000206605472482,0.000595696953285,0.000206605472482
PF00014267,,1,2,20160805,0.00166666666667,0,-0.00371,0,-0.474660869565,0.00166458342581,20160803,True,20161004,4,False,True,0.000318284282816,-0.00393298206635,0.000308017047887
PF00014270,,1,2,20160805,0.00333333333333,0,-0.00371,0,-0.474660869565,0.00332431777728,20160804,True,20161104,4,False,True,0.000908192863738,-0.0340412105281,0.000898321202176
PF00014468,,1,2,20160930,0.00114666666667,0,-0.00372,0,-0.484519545455,0.00114494673027,20160930,True,20161129,4,False,True,0.000262777450465,0.00649418809483,0.000262777450465
PF00014759,,0,0,20161215,0.000833333333333,2,-0.00372,4,1.51747590909,0.000833607543889,20161215,True,20170116,0,False,True,-7.85527057737e-05,-0.00103537254712,-7.85527057737e-05
PF00014765,,0,0,20161216,0.005,2,-0.00372,4,1.51747590909,0.00500159384115,20161216,True,20170116,0,False,True,-0.000471313956749,-0.00601807384439,-0.000471313956749
PF00014766,,0,0,20161216,0.00333333333333,2,-0.00372,4,1.51747590909,0.00333420874831,20161216,True,20170316,0,False,True,-8.91658234413e-05,-0.00330541849025,-8.91658234413e-05
PF00014767,,1,1,20161216,0.00708333333333,0,-0.00372,0,-0.456118181818,0.0070822871222,20161216,True,20161223,3,False,True,0.00137008735109,0.00395031579258,0.00137008735109
PF00015254,,1,1,20170502,0.0104166666667,2,-0.00157,4,1.59737304348,0.0104191504762,20170502,True,20170605,1,False,True,-0.000669678471784,-0.00937844364363,-0.000669678471784
PF00015255,,1,2,20170502,0.00166666666667,0,-0.00157,0,-0.445556521739,0.00166653064814,20170502,True,20170505,4,False,True,0.000415627015827,0.000513582884166,0.000415627015827
PF00015339,,0,0,20170529,0.00708333333333,2,-0.00157,4,1.59737304348,0.00708559127496,20170529,True,20170629,0,False,True,-0.000667694772061,-0.00852560461289,-0.000667694772061
PF00015347,,1,2,20170530,0.000151666666667,0,-0.00157,0,-0.445556521739,0.00015152385564,20170530,True,20170630,4,False,True,4.2230576111e-05,0.000539230213507,4.2230576111e-05
PF00015350,,1,2,20170530,0.00105,0,-0.00157,0,-0.445556521739,0.00104901130828,20170530,True,20170630,4,False,True,0.000292365526923,0.00373313224737,0.000292365526923
PF00015352,,1,2,20170530,6.91666666667e-05,0,-0.00157,0,-0.445556521739,6.91015385612e-05,20170530,True,20170630,4,False,True,1.92589989957e-05,0.000245912679787,1.92589989957e-05
PF00013040,,1,2,20150717,0.00230666666667,0,-0.00064,0,-0.611869565217,0.00230658606148,20150717,True,20150724,4,False,True,0.000105558187263,0.000304351524631,0.000105558187263
PF00013047,,1,1,20150721,0.00166666666667,2,-0.00064,4,0.785841304348,0.00166661328875,20150720,True,20150824,1,False,True,1.43916193935e-05,-0.000201545961397,1.3980430268e-05
PF00013049,,1,2,20150722,0.00743833333333,0,-0.00064,0,-0.611869565217,0.00743807340489,20150722,True,20150729,4,False,True,0.00034039464578,0.000981445704074,0.00034039464578
PF00013052,,1,2,20150722,0.00833333333333,0,-0.00064,0,-0.611869565217,0.00833159768509,20150722,True,20150821,4,False,True,0.000530355916399,0.00655351338597,0.000530355916399
PF00013172,,1,2,20150824,0.00180833333333,0,-0.00078,0,-0.545476190476,0.00180826662592,20150824,True,20150831,4,False,True,8.73580649442e-05,0.000251875870019,8.73580649442e-05
PF00013176,,1,1,20150825,0.00166666666667,2,-0.00078,4,0.796607142857,0.00166661490902,20150825,True,20150928,1,False,True,1.39547668053e-05,0.00019542810402,1.39547668053e-05
PF00013177,,1,1,20150826,0.00291666666667,2,-0.00078,4,0.796607142857,0.0029165501667,20150825,True,20150928,1,False,True,3.23622591691e-05,-0.00043988412558,3.14104280171e-05
PF00013179,,1,1,20150828,0.0025,2,-0.00078,4,0.796607142857,0.00249992479393,20150826,True,20150928,1,False,True,2.22391477947e-05,-0.000141982676036,2.08913206556e-05
PF00015495,,1,2,20170710,0.000474166666667,0,-0.00121,0,-0.494028571429,0.00047405144416,20170710,True,20170717,4,False,True,0.000150892007794,0.000435060641126,0.000150892007794
PF00015496,,1,2,20170710,0.001515,0,-0.00121,0,-0.494028571429,0.00151463185498,20170710,True,20170717,4,False,True,0.000482111898366,0.00139005315566,0.000482111898366
PF00015499,,0,0,20170711,0.00683333333333,2,-0.00121,4,1.74108857143,0.00683866407168,20170711,True,20171011,0,False,True,-0.000531161389385,-0.0201279638471,-0.000531161389385
PF00012684,,1,1,20150407,0.0025,2,-0.00017,4,0.633586363636,0.00249987514513,20150401,True,20150507,1,False,True,3.81514620453e-05,-7.85718010229e-05,3.17928850377e-05
PF00012701,,1,1,20150413,0.00583333333333,2,-0.00017,4,0.633586363636,0.00583272122168,20150409,True,20150615,1,False,True,8.90670479231e-05,-0.000577807446285,8.37496122262e-05
PF00012702,,1,2,20150409,0.0102808333333,0,-0.00017,0,-0.559409090909,0.0102789148155,20150409,True,20150511,4,False,True,0.00054959506268,0.00724399795436,0.00054959506268
PF00012704,,1,2,20150409,8.33333333333e-05,0,-0.00017,0,-0.559409090909,8.33177824065e-05,20150409,True,20150511,4,False,True,4.4548517683e-06,5.8717661944e-05,4.4548517683e-06
PF00012713,,1,1,20150417,0.000833333333333,2,-0.00017,4,0.633586363636,0.000833290326296,20150414,True,20150518,1,False,True,1.27175891402e-05,-5.41290927009e-05,1.15954489219e-05
PF00012756,,1,1,20150504,0.0160833333333,2,-0.00017,4,0.633586363636,0.0160825725383,20150429,True,20150604,1,False,True,0.0002249742991,-0.000574526565863,0.000193727868669
PF00012769,,1,2,20150505,0.00117,0,-0.00042,0,-0.529971428571,0.00116978848999,20150505,True,20150605,4,False,True,6.25455181681e-05,0.000798625929874,6.25455181681e-05
PF00012770,,1,2,20150505,0.00104083333333,0,-0.00042,0,-0.529971428571,0.00104064517379,20150505,True,20150605,4,False,True,5.56405642378e-05,0.000710458537312,5.56405642378e-05
PF00012774,,1,2,20150506,0.00464,0,-0.00042,0,-0.529971428571,0.00463905292439,20150506,True,20150610,4,False,True,0.000248052476055,0.00357599686169,0.000248052476055
PF00012804,,1,2,20150515,0.006585,0,-0.00042,0,-0.529971428571,0.00658480830332,20150515,True,20150522,4,False,True,0.000251040334335,0.000723814139667,0.000251040334335
PF00012823,,0,0,20150527,0.00125,2,-0.00042,4,0.66465952381,0.00124994850907,20150522,True,20150629,0,False,True,1.43035476939e-05,-3.88842048211e-05,1.24215019447e-05
PF00014062,,1,2,20160607,0.00980916666667,0,-0.00349,0,-0.556872727273,0.00980830890949,20160607,True,20160614,4,False,True,0.00112329358843,0.00323874561613,0.00112329358843
PF00014063,,1,2,20160607,0.0106091666667,0,-0.00349,0,-0.556872727273,0.0106082389539,20160607,True,20160614,4,False,True,0.00121490533296,0.00350288594333,0.00121490533296
PF00014066,,1,2,20160607,0.00385083333333,0,-0.00349,0,-0.556872727273,0.00384363034918,20160607,True,20160906,4,False,True,0.000725601256524,0.0271972464429,0.000725601256524
PF00014235,,1,2,20160727,0.0084275,0,-0.00363,0,-0.560723809524,0.00842668112787,20160727,True,20160803,4,False,True,0.00107237087179,0.00309192226829,0.00107237087179
PF00014671,,1,1,20161130,0.0116666666667,1,-0.00374,2,0.805148636364,0.0116659961205,20161128,True,20161207,2,False,True,0.000878127528486,-0.00126593426358,0.000682988077711
PF00014674,,1,2,20161128,0.00333333333333,0,-0.00374,0,-0.494990909091,0.00333300944443,20161128,True,20161205,4,False,True,0.000424155392808,0.00122294957718,0.000424155392808
PF00015224,,1,2,20170425,0.00440666666667,0,-0.00151,0,-0.42513,0.00440556524475,20170425,True,20170505,4,False,True,0.00100967283524,0.00415878232999,0.00100967283524
PF00015321,,1,1,20170523,0.00333333333333,2,-0.00157,4,1.59737304348,0.00333418929377,20170522,True,20170626,1,False,True,-0.000230781894506,0.00323196143043,-0.000224188126091
PF00015325,,1,2,20170523,0.0007025,0,-0.00157,0,-0.445556521739,0.000702324414018,20170523,True,20170601,4,False,True,0.000178843965394,0.00066298288657,0.000178843965394
PF00015326,,1,2,20170523,0.00873416666667,0,-0.00157,0,-0.445556521739,0.00871770567297,20170523,True,20170721,4,False,True,0.00255759041788,0.06215392021,0.00255759041788
PF00015329,,1,2,20170524,0.00166666666667,0,-0.00157,0,-0.445556521739,0.00166634592591,20170524,True,20170601,4,False,True,0.0003675285865,0.00121106270305,0.0003675285865
PF00012486,,1,1,20150108,0.00291666666667,2,0.00016,4,0.593886363636,0.00291643351402,20150106,True,20150209,1,False,True,6.67909046718e-05,-0.000440172419356,6.28620279264e-05
PF00012509,,1,2,20150115,0.001795,0,0.00016,0,-0.314090909091,0.0017946545622,20150115,True,20150217,4,False,True,9.59583727661e-05,0.00130431453119,9.59583727661e-05
PF00012511,,1,2,20150116,5.91666666667e-05,0,0.00016,0,-0.314090909091,5.91648292129e-05,20150116,True,20150123,4,False,True,2.4062754983e-06,6.93791391817e-06,2.4062754983e-06
PF00012516,,1,1,20150123,0.00416666666667,1,0.00016,2,0.918294090909,0.00416622744676,20150121,True,20150202,2,False,True,0.000402632636301,-0.000829209935577,0.000335527196917
PF00012745,,1,2,20150424,0.00306333333333,0,-0.00017,0,-0.559409090909,0.00306270807293,20150424,True,20150529,4,False,True,0.00016376452981,0.00236087723845,0.00016376452981
PF00012747,,1,2,20150424,0.00209666666667,0,-0.00017,0,-0.559409090909,0.00209623871368,20150424,True,20150529,4,False,True,0.00011208693063,0.00161587789223,0.00011208693063
PF00012748,,1,2,20150424,0.00166666666667,0,-0.00017,0,-0.559409090909,0.00166658527777,20150424,True,20150505,4,False,True,6.78265016925e-05,0.000307310657065,6.78265016925e-05
PF00012749,,1,2,20150424,0.00697916666667,0,-0.00017,0,-0.559409090909,0.00697882585068,20150424,True,20150505,4,False,True,0.000284023475817,0.00128686337637,0.000284023475817
PF00014268,,1,1,20160805,0.0025,2,-0.00371,4,1.4441526087,0.00250071145237,20160804,True,20161011,1,False,True,-9.73414892287e-05,0.00268632347368,-9.59099967401e-05
PF00014274,,1,1,20160810,0.0099875,1,-0.00371,2,0.71022826087,0.0099869259646,20160808,True,20160817,2,False,True,0.000751739887803,-0.00108373015353,0.000584686579403
PF00013980,,1,2,20160512,0.00181166666667,0,-0.00343,0,-0.451272727273,0.00181150824647,20160512,True,20160519,4,False,True,0.000207462429805,0.000598167782641,0.000207462429805
PF00013982,,1,2,20160512,0.00662083333333,0,-0.00343,0,-0.451272727273,0.00662025437821,20160512,True,20160519,4,False,True,0.000758182614904,0.00218603635376,0.000758182614904
PF00014046,,1,2,20160531,0.00382083333333,0,-0.00343,0,-0.451272727273,0.00382049922267,20160531,True,20160607,4,False,True,0.000437541509041,0.00126154520856,0.000437541509041
PF00014287,,1,2,20160811,0.000671666666667,0,-0.00371,0,-0.474660869565,0.000669883988605,20160811,True,20161110,4,False,True,0.000179580214922,0.00673108999962,0.000179580214922
PF00014288,,1,2,20160811,0.00215333333333,0,-0.00371,0,-0.474660869565,0.00214761814709,20160811,True,20161110,4,False,True,0.000575726148087,0.0215795738946,0.000575726148087
PF00014300,,1,1,20160818,0.00333333333333,2,-0.00371,4,1.4441526087,0.00333386693723,20160816,True,20160919,1,False,True,-0.000152860745086,0.00100739890139,-0.000143868936551
PF00014563,,1,2,20161027,0.00352333333333,0,-0.00371,0,-0.485485714286,0.00352299098276,20161027,True,20161103,4,False,True,0.000448332250194,0.00129265770307,0.000448332250194
PF00014566,,1,1,20161102,0.0116666666667,1,-0.00371,2,0.793405238095,0.0116659961205,20161028,True,20161109,2,False,True,0.000878127528486,-0.000506373705431,0.000512241058284
PF00014578,,1,2,20161028,0.0017725,0,-0.00371,0,-0.485485714286,0.00177146614008,20161028,True,20161130,4,False,True,0.000287193573841,0.00390367969804,0.000287193573841
PF00012672,,1,2,20150326,0.0031075,0,-5e-05,0,-0.597009090909,0.00310572889754,20150326,True,20150610,4,False,True,0.000213627448373,0.00668738248797,0.000213627448373
PF00012824,,1,2,20150522,0.0018625,0,-0.00042,0,-0.529971428571,0.00186244578055,20150522,True,20150529,4,False,True,7.10041947915e-05,0.000204723437379,7.10041947915e-05
PF00012847,,1,2,20150603,0.000711666666667,0,-0.00057,0,-0.607781818182,0.000711647728425,20150603,True,20150609,4,False,True,2.89344589634e-05,7.15075888735e-05,2.89344589634e-05
PF00012867,,1,1,20150609,0.00833333333333,2,-0.00057,4,0.770265909091,0.00833268801298,20150605,True,20150810,1,False,True,9.541367769e-05,-0.000609155054588,8.96310305573e-05
PF00012869,,1,1,20150609,0.00416666666667,2,-0.00057,4,0.770265909091,0.00416652801388,20150605,True,20150709,1,False,True,4.23676429954e-05,-0.000130882350379,3.73832144077e-05
PF00012888,,1,2,20150610,0.0094875,0,-0.00057,0,-0.607781818182,0.00948722380832,20150610,True,20150617,4,False,True,0.000361692509036,0.0010428529461,0.000361692509036
PF00012905,,0,0,20150616,0.00075,2,-0.00057,4,0.770265909091,0.00074997191772,20150612,True,20150716,0,False,True,8.58100339233e-06,-2.65084817845e-05,7.57147358147e-06
PF00012906,,1,2,20150615,0.00746833333333,0,-0.00057,0,-0.607781818182,0.00746808687832,20150615,True,20150622,4,False,True,0.000322750242214,0.000930572330197,0.000322750242214
PF00012907,,1,2,20150615,1.66666666667e-06,0,-0.00057,0,-0.607781818182,1.66661166666e-06,20150615,True,20150622,4,False,True,7.20263874591e-08,2.07670682921e-07,7.20263874591e-08
PF00012915,,1,2,20150617,0.0126741666667,0,-0.00057,0,-0.607781818182,0.0126737237749,20150617,True,20150624,4,False,True,0.000579998002201,0.0016722840817,0.000579998002201
PF00012917,,1,2,20150617,0.020845,0,-0.00057,0,-0.607781818182,0.020844271583,20150617,True,20150624,4,False,True,0.000953913474062,0.0027503789874,0.000953913474062
PF00012920,,1,1,20150618,0.00416666666667,2,-0.00057,4,0.770265909091,0.00416654132322,20150617,True,20150720,1,False,True,3.59069573769e-05,-0.000473275586787,3.48188677594e-05
PF00012922,,1,1,20150618,0.0005,2,-0.00057,4,0.770265909091,0.000499928232529,20150617,True,20150921,1,False,True,6.92517890656e-06,-0.000270981798562,6.85304162628e-06
PF00012926,,1,2,20150618,0.00375166666667,0,-0.00057,0,-0.607781818182,0.00375153556675,20150618,True,20150625,4,False,True,0.000171684595037,0.000495011041871,0.000171684595037
PF00014290,,1,1,20160816,0.00645833333333,2,-0.00371,4,1.4441526087,0.00646011381238,20160812,True,20161017,1,False,True,-0.000263252277393,0.00168069672282,-0.000247297593915
PF00014291,,1,1,20160816,0.00658333333333,2,-0.00371,4,1.4441526087,0.00658435427399,20160812,True,20160916,1,False,True,-0.000301901842113,0.000963724685838,-0.000267398774443
PF00014292,,1,2,20160812,0.00993916666667,0,-0.00371,0,-0.474660869565,0.00993820091092,20160812,True,20160819,4,False,True,0.00126472534241,0.00364652990148,0.00126472534241
PF00014737,,1,2,20161212,0.00256333333333,0,-0.00372,0,-0.456118181818,0.00256300949887,20161212,True,20161219,4,False,True,0.00042408409395,0.00122274400415,0.00042408409395
PF00014902,,0,0,20170123,1.66666666667e-06,2,-0.00187,4,1.63029545455,1.66719794705e-06,20170123,True,20170223,0,False,True,-1.5710465225e-07,-2.0060246148e-06,-1.5710465225e-07
PF00014904,,1,2,20170124,0.00174666666667,0,-0.00187,0,-0.480409090909,0.00174639845628,20170124,True,20170131,4,False,True,0.000351240437388,0.00101271692327,0.000351240437388
PF00015332,,1,2,20170525,0.000565833333333,0,-0.00157,0,-0.445556521739,0.000564711600123,20170525,True,20170725,4,False,True,0.00016857249015,0.004235474344,0.00016857249015
PF00015335,,1,2,20170526,0.00375,0,-0.00157,0,-0.445556521739,0.00374959187498,20170526,True,20170530,4,False,True,0.00093531993485,0.001541010863,0.00093531993485
PF00015343,,1,1,20170531,0.00166666666667,2,-0.00157,4,1.59737304348,0.00166708353014,20170530,True,20170630,1,False,True,-0.000127379502761,0.00157400577731,-0.000123270486543
PF00015344,,1,2,20170530,0.00204833333333,0,-0.00157,0,-0.445556521739,0.00204635794332,20170530,True,20170630,4,False,True,0.000584141578843,0.00745873765611,0.000584141578843
PF00015345,,1,2,20170530,0.00105166666667,0,-0.00157,0,-0.445556521739,0.00105065245096,20170530,True,20170630,4,False,True,0.000299913210945,0.00382950647765,0.000299913210945
PF00015405,,1,2,20170615,0.00736666666667,0,-0.00131,0,-0.493136363636,0.00736415013134,20170615,True,20170626,4,False,True,0.00209718771581,0.00950201055417,0.00209718771581
PF00015510,,1,2,20170717,0.000759166666667,0,-0.00121,0,-0.494028571429,0.000758982189156,20170717,True,20170724,4,False,True,0.000241586325306,0.000696555789213,0.000241586325306
PF00012638,,1,2,20150316,0.00295666666667,0,-5e-05,0,-0.597009090909,0.00295599418922,20150316,True,20150424,4,False,True,0.000158066586532,0.00253916077163,0.000158066586532
PF00012639,,1,2,20150316,0.00205,0,-5e-05,0,-0.597009090909,0.00204953373886,20150316,True,20150424,4,False,True,0.000109595209377,0.00176052297019,0.000109595209377
PF00012643,,1,1,20150318,0.0075,2,-5e-05,4,0.700025,0.00749827581323,20150317,True,20150619,1,False,True,0.000169952798101,-0.00651023680322,0.000168144789611
PF00012648,,1,2,20150318,0.000171666666667,0,-5e-05,0,-0.597009090909,0.000171558526198,20150318,True,20150610,4,False,True,1.18014649773e-05,0.00040832006898,1.18014649773e-05
PF00012650,,1,2,20150318,0.000135,0,-5e-05,0,-0.597009090909,0.0001349989575,20150318,True,20150320,4,False,True,4.7782960239e-06,3.9363034001e-06,4.7782960239e-06
PF00012653,,1,2,20150319,0.001655,0,-5e-05,0,-0.597009090909,0.00165465254193,20150319,True,20150424,4,False,True,8.84762826971e-05,0.00131194275784,8.84762826971e-05
PF00012657,,1,2,20150320,0.0025,0,-5e-05,0,-0.597009090909,0.00249948972219,20150320,True,20150424,4,False,True,0.000133648963392,0.00192672244703,0.000133648963392
PF00012658,,1,2,20150320,0.00810833333333,0,-5e-05,0,-0.597009090909,0.00810809729073,20150320,True,20150327,4,False,True,0.000309114458725,0.000891256843619,0.000309114458725
PF00013194,,1,1,20150902,0.00627916666667,1,-0.00099,2,1.05166909091,0.00627849272259,20150902,True,20150909,2,False,True,0.000882577351515,0.00254469851655,0.000882577351515
PF00013213,,1,1,20150909,0.00666666666667,2,-0.00099,4,0.852663636364,0.00666610227004,20150908,True,20151110,1,False,True,8.34487200554e-05,-0.00213106593735,8.21241371974e-05
PF00013215,,0,0,20150909,0.00283333333333,2,-0.00099,4,0.852663636364,0.00283290383366,20150908,True,20151210,0,False,True,4.27958809299e-05,-0.0016217179211,4.23357101672e-05
PF00013217,,0,0,20150909,0.003,2,-0.00099,4,0.852663636364,0.00299988017146,20150908,True,20151012,0,False,True,3.3286895146e-05,-0.000452452243462,3.23078688181e-05
PF00013229,,1,1,20150914,0.0025,2,-0.00099,4,0.852663636364,0.00249992722434,20150910,True,20151014,1,False,True,2.22378004299e-05,-6.86971325696e-05,1.96215886146e-05
PF00013233,,1,2,20150910,0.01375,0,-0.00099,0,-0.560227272727,0.0137365563187,20150910,True,20151207,4,False,True,0.00140043351481,0.0507610603964,0.00140043351481
PF00013239,,1,1,20150915,0.0125,1,-0.00099,2,1.05166909091,0.0124987302756,20150914,True,20150923,2,False,True,0.0014549445826,-0.00479426412997,0.00129328407342
PF00013243,,1,2,20150915,0.00106333333333,0,-0.00099,0,-0.560227272727,0.00106329410815,20150915,True,20150922,4,False,True,5.13681524768e-05,0.000148107654452,5.13681524768e-05
PF00014128,,1,1,20160627,0.00166666666667,2,-0.00349,4,1.25922272727,0.00166687511865,20160623,True,20160727,1,False,True,-6.3695937531e-05,0.000196769832453,-5.62022978215e-05
PF00014260,,1,2,20160802,0.005075,0,-0.00371,0,-0.474660869565,0.00507237819847,20160802,True,20160902,4,False,True,0.000775291600399,0.00989947790709,0.000775291600399
